target,model,origin,horizon_step,period_index,actual,forecast,lower,upper,signed_error,absolute_error,interval_hit,interval_width,rolling_mae,rolling_bias,rolling_wape
actionable_probability_mass,exponential_smoothing,128,2,129,0.0,0.4765941519203757,0.0,1.1069426194316627,0.4765941519203757,0.4765941519203757,1,1.1069426194316627,0.5107691041194566,0.5107691041194568,3.6621862438018393
actionable_probability_mass,exponential_smoothing,130,1,130,0.0,0.021015510681119932,0.0,0.4597483313884942,0.021015510681119932,0.021015510681119932,1,0.4597483313884942,0.310051423131516,0.3100514231315162,2.2230515657772894
actionable_probability_mass,exponential_smoothing,130,2,131,0.0,0.021015510681119932,0.0,0.6414774159836921,0.021015510681119932,0.021015510681119932,1,0.6414774159836921,0.2488048313007478,0.24880483130074793,
actionable_probability_mass,exponential_smoothing,132,1,132,0.0,0.0009258562950318623,0.0,0.43160319695678734,0.0009258562950318623,0.0009258562950318623,1,0.43160319695678734,0.12988775739441183,0.12988775739441197,
actionable_probability_mass,exponential_smoothing,132,2,133,0.5016993406604939,0.0009258562950318623,0.0,0.6099955924656641,-0.5007734843654621,0.5007734843654621,1,0.6099955924656641,0.13593259050568343,-0.11445415167704748,1.0837773103446886
actionable_probability_mass,exponential_smoothing,134,1,134,0.0,0.3963543075367142,0.0,0.8560198597946194,0.3963543075367142,0.3963543075367142,1,0.8560198597946194,0.229767289719582,-0.02061945246314892,1.8319122318725016
actionable_probability_mass,exponential_smoothing,134,2,135,0.0,0.3963543075367142,0.0,1.0464195656955624,0.3963543075367142,0.3963543075367142,1,1.0464195656955624,0.3236019889334806,0.07321524675074965,2.580047153400315
actionable_probability_mass,exponential_smoothing,136,1,136,0.4951377072503446,0.018146166518336573,0.0,0.47078281329350474,-0.47699154073200806,0.47699154073200806,0,0.47078281329350474,0.4426184100427246,-0.04626410250601032,1.7760913319598624
actionable_probability_mass,exponential_smoothing,136,2,137,0.0,0.018146166518336573,0.0,0.6582710512148595,0.018146166518336573,0.018146166518336573,1,0.6582710512148595,0.3219615805809432,0.08346581021493935,2.6009861569129695
actionable_probability_mass,exponential_smoothing,138,1,138,0.0,0.086157795826019,0.0,0.5578819635328458,0.086157795826019,0.086157795826019,1,0.5578819635328458,0.24441245265326944,0.005916682287265551,1.9745008233008037
actionable_probability_mass,exponential_smoothing,138,2,139,0.5396641573325185,0.086157795826019,0.0,0.7532765114961739,-0.4535063615064995,0.4535063615064995,1,0.7532765114961739,0.25870046614571574,-0.20654848497353787,0.9999999999999998
actionable_probability_mass,exponential_smoothing,140,1,140,0.0,0.4239565310741528,0.0,0.9012290181503835,0.4239565310741528,0.4239565310741528,1,0.9012290181503835,0.24544171373125195,0.018688532978002353,1.819218196327395
actionable_probability_mass,exponential_smoothing,140,2,141,0.490509703418659,0.4239565310741528,0.0,1.098921755244896,-0.0665531723445062,0.0665531723445062,1,1.098921755244896,0.25754346518779436,-0.0024863017377083386,1.0
actionable_probability_mass,exponential_smoothing,142,1,142,0.8149813368420911,0.39964411771269587,0.0,0.8737120185136302,-0.4153372191293952,0.4153372191293952,1,0.8737120185136302,0.3398383210136384,-0.12786005547656187,0.7367148767906507
actionable_probability_mass,exponential_smoothing,142,2,143,0.0,0.39964411771269587,0.0,1.0700773725111203,0.39964411771269587,0.39964411771269587,1,1.0700773725111203,0.32637276006518745,0.08542756432823695,0.9999999999999998
actionable_probability_mass,exponential_smoothing,144,1,144,0.4283692935606201,0.16943847670771622,0.0,0.641842443416661,-0.25893081685290387,0.25893081685290387,1,0.641842443416661,0.28511633150987525,-0.08529427265352722,0.657760780261899
actionable_probability_mass,exponential_smoothing,144,2,145,1.0707124094532765,0.16943847670771622,0.0,0.8375185733463539,-0.9012739327455603,0.9012739327455603,0,0.8375185733463539,0.4937965216101388,-0.29397446275379074,0.8535575964963676
actionable_probability_mass,exponential_smoothing,146,1,146,1.466912628595356,0.9028881593267268,0.4588917201791103,1.3832742593590759,-0.5640244692686291,0.5640244692686291,0,0.9243825391799656,0.5309683341449473,-0.33114627528859925,0.7160746444944972
actionable_probability_mass,exponential_smoothing,146,2,147,0.5660047874385372,0.9028881593267268,0.2749823734388068,1.5822566971679932,0.3368833718881896,0.3368833718881896,1,1.3072743237291864,0.5152781476888206,-0.34683646174472577,0.5835541066926848
actionable_probability_mass,exponential_smoothing,148,1,148,0.907782489000545,0.7511145014355771,0.29088975398853617,1.2416814464250434,-0.15666798756496791,0.15666798756496791,1,0.9507916924365072,0.4897124403668367,-0.32127075442274183,0.4883192272189816
actionable_probability_mass,exponential_smoothing,148,2,149,0.4295192706689538,0.7511145014355771,0.10025842185623934,1.4448809282916164,0.32159523076662333,0.32159523076662333,1,1.344622506435377,0.34479276487210253,-0.015553463544695889,0.40922295779192636
actionable_probability_mass,exponential_smoothing,150,1,150,0.0,0.5373699394036007,0.08366267912396913,1.0249134660344386,0.5373699394036007,0.5373699394036007,0,0.9412507869104694,0.33812913240584536,0.25979513862336157,0.7106141318530386
actionable_probability_mass,exponential_smoothing,150,2,151,0.4357687131898422,0.5373699394036007,0.0,1.22686060701214,0.10160122621375844,0.10160122621375844,1,1.22686060701214,0.27930859598723756,0.20097460220475377,0.6301127908059079
actionable_probability_mass,exponential_smoothing,152,1,152,0.939098412871056,0.36140890989588037,0.0,0.8464241030808654,-0.5776895029751756,0.5776895029751756,0,0.8464241030808654,0.3845639748397895,0.09571922335220184,0.8525091422474637
actionable_probability_mass,exponential_smoothing,152,2,153,0.4275891376595596,0.36140890989588037,0.0,1.047323974055093,-0.06618022776367921,0.06618022776367921,1,1.047323974055093,0.3207102240890535,-0.0012246412803737922,0.7117181826694071
actionable_probability_mass,exponential_smoothing,154,1,154,0.0,0.5188012526222382,0.05770451686563621,1.0138823355827613,0.5188012526222382,0.5188012526222382,0,0.956177818717125,0.31606805239371283,-0.005866812975714425,0.7014163034199019
actionable_probability_mass,exponential_smoothing,154,2,155,1.470561318566998,0.5188012526222382,0.0,1.2189516346193696,-0.9517600659447597,0.9517600659447597,0,1.2189516346193696,0.5286077623264631,-0.26920713601534396,0.7452398950037636
actionable_probability_mass,exponential_smoothing,156,1,156,0.4953701893695992,1.11777072689983,0.6318439565408125,1.616761756176972,0.6224005375302308,0.6224005375302308,0,0.9849177996361596,0.5397855209652269,0.030815374111007654,0.902077902621612
actionable_probability_mass,exponential_smoothing,156,2,157,0.6354096769345648,1.11777072689983,0.4305664979379509,1.8234506080060746,0.4823610499652652,0.4823610499652652,1,1.3928841100681237,0.6438307265156235,0.16795069354324377,0.989998129057432
actionable_probability_mass,exponential_smoothing,158,1,158,0.0,0.6439256935334672,0.13845401076014519,1.1400809967715175,0.6439256935334672,0.6439256935334672,0,1.0016269860113725,0.6751118367434308,0.199231803771051,1.0380981021170699
actionable_probability_mass,exponential_smoothing,158,2,159,0.0,0.6439256935334672,0.0,1.3455952524160535,0.6439256935334672,0.6439256935334672,1,1.3455952524160535,0.5981532436406075,0.5981532436406077,2.1158963347856874
actionable_probability_mass,exponential_smoothing,160,1,160,0.5800632125254277,0.04981649237152414,0.0,0.5453227084618887,-0.5302467201539035,0.5302467201539035,0,0.5453227084618887,0.5751147892965257,0.3099914292195741,1.8926453869391902
actionable_probability_mass,exponential_smoothing,160,2,161,1.3911324457793728,0.04981649237152414,0.0,0.7505681034066912,-1.3413159534078487,1.3413159534078487,0,0.7505681034066912,0.7898535151571716,-0.1459278216237043,1.6027906957474414
actionable_probability_mass,exponential_smoothing,162,1,162,1.017828887491562,1.1303853776042163,0.614162752551992,1.6374468990769673,0.11255649011265434,0.11255649011265434,1,1.0232841465249751,0.6570112143019684,-0.2787701224789075,0.8792316078179567
actionable_probability_mass,exponential_smoothing,162,2,163,0.0,1.1303853776042163,0.40033634005151963,1.8474786582285172,1.1303853776042163,1.1303853776042163,0,1.4471423181769976,0.7786261353196557,-0.1571552014612202,1.0419802492618304
actionable_probability_mass,exponential_smoothing,164,1,164,0.0,0.2941443160966674,0.0,0.7997872278764351,0.2941443160966674,0.2941443160966674,1,0.7997872278764351,0.7196005343053467,0.04894255760142251,1.194872701967796
actionable_probability_mass,exponential_smoothing,164,2,165,0.0,0.2941443160966674,0.0,1.0092313796534373,0.2941443160966674,0.2941443160966674,1,1.0092313796534373,0.45780762497755134,0.45780762497755156,1.7991535929219606
actionable_probability_mass,exponential_smoothing,166,1,166,0.0,0.021147861718175075,0.0,0.525521432807766,0.021147861718175075,0.021147861718175075,1,0.525521432807766,0.4349554678789316,0.43495546787893175,
actionable_probability_mass,exponential_smoothing,166,2,167,0.0,0.021147861718175075,0.0,0.734439806455625,0.021147861718175075,0.021147861718175075,1,0.734439806455625,0.15764608890742124,0.15764608890742143,
actionable_probability_mass,exponential_smoothing,168,1,168,0.0,0.0015629885367233758,0.0,0.504592298535566,0.0015629885367233758,0.0015629885367233758,1,0.504592298535566,0.08450075701743523,0.08450075701743541,
actionable_probability_mass,exponential_smoothing,168,2,169,0.0,0.0015629885367233758,0.0,0.7129538610082665,0.0015629885367233758,0.0015629885367233758,1,0.7129538610082665,0.011355425127449225,0.011355425127449406,
actionable_probability_mass,exponential_smoothing,170,1,170,0.0,0.00011568442508997684,0.0,0.5017994649646775,0.00011568442508997684,0.00011568442508997684,1,0.5017994649646775,0.006097380804177951,0.0060973808041781315,
actionable_probability_mass,exponential_smoothing,170,2,171,0.0,0.00011568442508997684,0.0,0.7096036908867821,0.00011568442508997684,0.00011568442508997684,1,0.7096036908867821,0.0008393364809066763,0.0008393364809068568,
actionable_probability_mass,exponential_smoothing,172,1,172,0.0,8.562564066894083e-06,0.0,0.5005032564972319,8.562564066894083e-06,8.562564066894083e-06,1,0.5005032564972319,0.0004507299877425559,0.0004507299877427363,
actionable_probability_mass,exponential_smoothing,172,2,173,0.0,8.562564066894083e-06,0.0,0.7078149466201201,8.562564066894083e-06,8.562564066894083e-06,1,0.7078149466201201,6.212349457843546e-05,6.212349457861587e-05,
actionable_probability_mass,exponential_smoothing,174,1,174,0.5096123265386545,6.337681438625735e-07,0.0,0.4994627039816395,-0.5096116927705107,0.5096116927705107,0,0.4994627039816395,0.12743612558093362,-0.12736972080432155,1.0002593653610734
actionable_probability_mass,exponential_smoothing,174,2,175,0.4366014418972328,6.337681438625735e-07,0.0,0.7063466673550125,-0.43660080812908897,0.43660080812908897,1,0.7063466673550125,0.23655740650693335,-0.2365488439428663,1.000016758995034
actionable_probability_mass,exponential_smoothing,176,1,176,1.044097448719256,0.4189187934149933,0.0,0.9233016133690584,-0.6251786553042628,0.6251786553042628,0,0.9233016133690584,0.3928499296919823,-0.39284564840994873,0.7895246257085431
actionable_probability_mass,exponential_smoothing,176,2,177,0.991478440361898,0.4189187934149933,0.0,1.1322238180220192,-0.5725596469469048,0.5725596469469048,1,1.1322238180220192,0.5359877007876918,-0.5359877007876916,0.7190147694509247
actionable_probability_mass,exponential_smoothing,178,1,178,0.516949552947876,0.961281562678648,0.4493573004918423,1.4696079932332846,0.4443320097307719,0.4443320097307719,1,1.0202506927414423,0.519667780027757,-0.297501775162371,0.6954108008224338
actionable_probability_mass,exponential_smoothing,178,2,179,0.0,0.961281562678648,0.23731132818622713,1.6801636948817205,0.961281562678648,0.961281562678648,0,1.4428523666954933,0.6508379686651469,0.051968817539563256,1.0199122139175056
actionable_probability_mass,exponential_smoothing,180,1,180,0.8981660363312793,0.16714249516555607,0.0,0.6751152538554206,-0.7310235411657233,0.7310235411657233,0,0.6751152538554206,0.677299190130512,0.025507596074198113,1.1257390017402014
actionable_probability_mass,exponential_smoothing,180,2,181,0.9494105328178822,0.16714249516555607,0.0,0.8855244598208378,-0.7822680376523261,0.7822680376523261,0,0.8855244598208378,0.7297262878068673,-0.026919501602157225,1.2344567158508561
actionable_probability_mass,exponential_smoothing,182,1,182,0.5524034726320426,0.8811698283881008,0.36547044684726515,1.3905930982909127,0.32876635575605817,0.32876635575605817,1,1.0251226514436476,0.7008348743131889,-0.05581091509583566,1.16806783741926
actionable_probability_mass,exponential_smoothing,182,2,183,0.5204824975521292,0.8811698283881008,0.1518607689056336,1.6016031256731074,0.3606873308359716,0.3606873308359716,1,1.4497423567674739,0.5506863163525197,-0.20595947305650472,0.7542453415317251
actionable_probability_mass,exponential_smoothing,184,1,184,0.4913962000387968,0.5543294829253981,0.042050011112942376,1.063370728516805,0.06293328288660127,0.06293328288660127,1,1.0213207174038628,0.38366375178273926,-0.007470267043423601,0.610518145386054
actionable_probability_mass,exponential_smoothing,184,2,185,0.0,0.5543294829253981,0.0,1.2742225162480594,0.5543294829253981,0.5543294829253981,1,1.2742225162480594,0.3266791131010073,0.32667911310100745,0.8353457434203021
actionable_probability_mass,exponential_smoothing,186,1,186,5.478097900087287,0.13964544951127345,0.0,0.6483124016116363,-5.338452450576014,5.338452450576014,0,0.6483124016116363,1.5791006368059963,-1.0901255884820107,0.9732550575735013
actionable_probability_mass,exponential_smoothing,186,2,187,1.030309381271616,0.13964544951127345,0.0,0.8590091519025921,-0.8906639317603425,0.8906639317603425,0,0.8590091519025921,1.7115947870370891,-1.4029634041310892,0.9780816227688283
actionable_probability_mass,exponential_smoothing,188,1,188,0.4765221464784964,1.8818888272316379,1.372762218718496,2.364129486035441,1.4053666807531415,1.4053666807531415,0,0.9913672673169449,2.047203136503724,-1.0673550546644541,1.1723543710233635
actionable_probability_mass,exponential_smoothing,188,2,189,0.8704999053222775,1.8818888272316379,1.1618750725073355,2.5638801072397124,1.0113889219093604,1.0113889219093604,0,1.402005034732377,2.1614679962497148,-0.9530901949184636,1.1006237365668268
actionable_probability_mass,exponential_smoothing,190,1,190,0.968684185434698,1.136024433316771,0.6053349413729466,1.632570936533775,0.16734024788207302,0.16734024788207302,1,1.0272359951608285,0.8686899455762294,0.42335797969605815,1.0384768567981977
actionable_probability_mass,exponential_smoothing,190,2,191,0.0,1.136024433316771,0.3855161564009272,1.8382472325151937,1.136024433316771,1.136024433316771,0,1.4527310761142664,0.9300300709653364,0.9300300709653365,1.6064733186116416
actionable_probability_mass,exponential_smoothing,192,1,192,0.0,0.6297754818576623,0.08541989628204161,1.1213279225016808,0.6297754818576623,0.6297754818576623,0,1.0359080262196392,0.7361322712414666,0.7361322712414666,1.6009974747845663
actionable_probability_mass,exponential_smoothing,192,2,193,0.0,0.6297754818576623,0.0,1.324935610034029,0.6297754818576623,0.6297754818576623,1,1.324935610034029,0.6407289112285421,0.6407289112285421,2.6457700904490946
actionable_probability_mass,exponential_smoothing,194,1,194,0.4443714694673871,0.18643155701121847,0.0,0.6624896850672212,-0.25793991245616865,0.25793991245616865,1,0.6624896850672212,0.6633788273720661,0.5344088711439817,5.971389910942536
actionable_probability_mass,exponential_smoothing,194,2,195,4.664553450828253,0.18643155701121847,0.0,0.8596794181859653,-4.478121893817034,4.478121893817034,0,0.8596794181859653,1.4989031924971319,-0.8691277106394697,1.1735566412750449
actionable_probability_mass,exponential_smoothing,196,1,196,0.0,1.8857070534021134,1.3405315993912952,2.376265257558328,1.8857070534021134,1.8857070534021134,0,1.035733658167033,1.8128860853832447,-0.555144817753357,1.4193875335152413
actionable_probability_mass,exponential_smoothing,196,2,197,0.4230449608798826,1.8857070534021134,1.1147125324671048,2.5794611188532217,1.462662092522231,1.462662092522231,0,1.464748586386117,2.0211077380493867,-0.3469231650872148,1.4614018380157263
actionable_probability_mass,exponential_smoothing,198,1,198,0.0,0.9574447595390718,0.32528086169642656,1.415430533684391,0.9574447595390718,0.9574447595390718,0,1.0901496719879646,2.195983949820113,-0.04307699708840462,1.7265387494158153
actionable_probability_mass,exponential_smoothing,198,2,199,0.3945118938878325,0.9574447595390718,0.06343000156736311,1.6051344527093234,0.5629328656512393,0.5629328656512393,1,1.5417044511419604,1.2171866927786639,1.2171866927786639,5.955239372921616
actionable_probability_mass,exponential_smoothing,200,1,200,0.5239118201949037,0.6784990181667363,0.02339266567539089,1.136723624234323,0.15458719797183262,0.15458719797183262,1,1.1133309585589322,0.7844067289210936,0.7844067289210936,2.3389490744327723
actionable_probability_mass,exponential_smoothing,200,2,201,1.0849526675235128,0.6784990181667363,0.0,1.3265264706805864,-0.4064536493567765,0.4064536493567765,1,1.3265264706805864,0.52035461812973,0.3171277934513418,1.03895528150836
actionable_probability_mass,exponential_smoothing,202,1,202,0.0,0.7402013573213304,0.0930925062100274,1.1940404752959266,0.7402013573213304,0.7402013573213304,0,1.1009479690858992,0.46604376757529475,0.2628169428969064,0.9305166455074895
